created_at,ip_location,user_id,nickname,comment,label
1711484383,重庆,6178330520,尅丨,被搞了这么多次，为啥不直接派兵踏平？,1
1712067740,北京,5526016528,啃面包的枝子,S3  60%,1
1712072657,山东,6195896614,空降部队6195896614,好像很厉害的样子，别动嘴,1
1711987733,安徽,5252425265,恐龙小姐也要光芒万丈,都给三哥记上,1
1705754867,江苏,6498976005,恐虐一般兵,东大好导演是吧,1
1712053704,四川,1825855734,口腔技师朱卫平,以他们的治理能力和腐败程度，支持的东西保不准流到恐怖分子手上去了,1
1712056309,上海,1703996721,枯草羊,凶狂战犯!和平日子不过喜侵略。盼审判普金！,1
1712044565,广东,1852365915,快点打起来,犹太人和日本人都一样残暴不仁无人性,1
1712047376,山东,2543579625,快乐青扬2010,资助巴无人机接入中国指挥系统就可以,1
1711832571,重庆,2667156877,快乐烟波万重,乌贼必败，司机必死,1
1712048957,重庆,2667156877,快乐烟波万重,乌贼的简中乌友很不淡定，想去happy还是挨枪子呢？,1
1712079957,广东,7790299594,狂傲的狂生,//@_7483849928:全球围殴普大帝的普鹅帝国一个，能叫世界大战？,1
1712064491,广东,7790299594,狂傲的狂生,//@赵怿晟:人狠话不多,1
1712058138,福建,1693513120,狂暴的高压锅,只能高呼以色列天兵威武了,1
1712074938,上海,1432884107,狂歌一去,所以，画家这么仇恨犹还是有缘由的，估计这个恶魔这么干下去，后面将不得不面临地球容不容得他这种尴尬局面！,1
1712060359,中国,6505556184,狂小狗good萌小萌,先占领道德高地在动手，大的要来了,1
1712047300,广东,6049532515,魁星踢斗好,厉害,1
1712077362,泰国,6560055685,錕錕先生,纳粹霉国,1
1712044248,湖北,6302606390,鲲蓄瞭远,我更关心伊朗，是否下定决心，是否下场,1
1712073655,河南,5576511252,腊腊0110,以色列太狂妄了，目测伊朗不敢还击，硬实力不够！国内反对派正虎视眈眈,1
1705759706,四川,2665003117,辣呱呱噜噜,就演完啦？,1
1712075715,四川,6641602457,来去之间驷,出生中的出生 德纳看了都要说一句自愧不如,1
1712071874,北京,5037987841,来一碗加浓美式,北约怎么还不下场帮忙，有点心疼小泽，普丁也太坏了，连续输出也不让小泽休息一下,1
1712056832,湖北,1723854572,来自地球上的一颗尘沙,空袭使馆已经是表明向伊朗武战了，这个世界一直是谁的拳头硬就有底气,1
1712077482,江苏,5773016757,来自星穹的你,乌克兰这是真的药丸,1
1712154046,浙江,6025599085,来自宇宙的小哥哥i,一个村子都已经坏透了,1
1712059693,上海,7867582735,來去之间-,一切都是俄罗斯的伪装罢了，最终不还是摊牌了,1
1712079533,上海,1568771253,兰若飞飞,我不信 我不听 别想忽悠我,1
1712061631,河南,6222810822,兰色冰幽6,乌克兰这是在侮辱志愿军。妈的，志愿军是保家卫国，他们是纳粹。岂可类比,1
1705759804,新疆,7799935108,兰泽邑境,在东方大国崛起后，这世界越来越魔幻了,1
1712074791,山东,7376179581,蓝大树上,印度会说：大人做的对。,1
1712077470,四川,1493019367,蓝色的亚德里亚海,俄罗斯养的哈巴狗真多,1
1712047750,福建,2744556270,蓝色天空中华,建议伊朗也把以色列驻叙利亚或者旁边国家的领事馆炸了，不过伊朗没实力也不敢，和当年的国家一个样,1
1712052258,河南,6063054787,蓝瘦香菇汪,干他啊,1
1712091826,甘肃,7078798262,蓝天白云和月亮,当年西方对发生在东方大地上鬼子制造的一件件惨案，不也是视而不见听而不闻吗？历史不过是发生在中东而已。,1
1705759651,四川,3888851330,蓝奕先生,这种绝招只有五千年文明古国能想出来，是吧三哥,1
1712070614,天津,1579158177,藍小喵_Jade,美国否认三连“我不是，我没有，别瞎说”,1
1705755684,安徽,6901386016,懒的一生z,嗯，大哥说了啊,1
1712048640,江苏,5131731762,狼走天下46816,你懂个屁,1
1711652677,山东,6174410713,浪涛88888,#极端教匪# 中国境内也有,1
1712164987,辽宁,1720799641,浪子燕青999,互联网，有时比法律公平,1
1711883336,辽宁,1720799641,浪子燕青999,欧罗巴遗老遗少，这脑子不能用坏掉来形容，是TM的烂掉了,1
1712085126,广西,7587749818,老北京巨无霸,几个菜啊，喝成这样,1
1712068792,陕西,7552002053,老布布57703,伊朗要强硬起来，对以色列这种小流氓国家一定要给予沉重的打击。,1
1712077929,河北,6629822372,老道不惑,对等攻击不就行了吗,1
1712080853,甘肃,7637254713,老悍卒,哎呦，这是把自己打扮成好人了，说得好像他自己是宋江的卵袋——仁义蛋蛋，搞笑,1
1712085640,四川,5210762361,老虎哥5210762361,意思就是许老板出山，重振雄风，恒大升级至恒天,1
1705756788,四川,6223198591,老虎座阿不思cd,互相搓澡,1
1712076532,重庆,2094390144,老剑lcy,密钥原来就这等认知？,1
1712051282,甘肃,7910891554,老梁的第9号,姨狼：没事，不疼。#以色列空袭伊朗驻叙利亚使馆致7人死亡#,1
1712051566,浙江,5242383344,老申申申老,期待特拉维夫的爆炸声响彻天霄。,1
1712078235,河南,6524608474,老鼠掂刀上街砍猫,你们生产的导弹是用来看的吗,1
1705750407,江苏,1861570274,老王风暴烈酒,装一下啊！,1
1711990475,广东,1933196254,老夏_来晚了,这个必须算在阿三头上,1
1711819716,河南,3201761547,老杨老巧,戏子误国哈哈哈??,1
1712077925,湖南,5482511794,乐宝几_,印度阿三支持的可能性很大,1
1705759345,吉林,2027397507,乐呵乐呵得了hero,为什么要互相打？各自打各自的不行吗,1
1712052443,广东,2271109094,乐沃思,@逾期海棠 自愿,1
1712050852,辽宁,7793703909,乐享小民,再来一次炮轰俾路支,1
1711903463,江苏,1446858721,雷阵雨6,欧盟你这么牛逼自己下场好了。,1
1712079250,上海,1939024563,累了就躺平吧,暴力最强者制定规则,1
1712073423,北京,6033007762,楞次瓦特,以色列杀疯了，想把能打的仗打完，内塔尼亚胡是有魄力的,1
1712065654,上海,5586109569,冷风吹来的暖意,又来了又来了,1
1712072583,河北,7747785611,冷水泡茶-333,你为何要放弃治疗？,1
1712071297,湖北,7233538477,冷雨晓风,玩了，连美国资本都站在“世界文明”的对立面了！,1
1712078745,法国,6269096053,黎城踏雪,以色列这是为了那一千多个被哈马斯屠杀的国民报仇杀疯了都！,1
1712027749,广东,7537873860,黎三49943,普丁说：俄罗斯的领土无边无延，黄鹅们无不甘愿称臣。,1
1712013962,天津,3431758192,礼奈出没注意,普京心善本来是个梗，现在倒好，成了纪实文学,1
1711500293,山东,3194379122,李大华662188,日本鬼,1
1712073652,重庆,1608636997,李代而是,看不到以色列为什么炸,1
1712151427,广东,2145640823,李浩ming,在哪个校读书啊？有友友们曝光一下嘛，叫什么名字，在什么学校，什么班让全校师生认识一下,1
1712148837,黑龙江,7747626603,李旧水,这种行为不令人愤怒，毕竟一样米养百样人。真正让人愤怒和无语的是当地村委会和政府机关对这件事的处理态度，明显在偏袒，在和稀泥，这让人加深了对公权力和社会公平的不信任，应该反思的是当地有关部门，不能只享受公权力却不想做事。,1
1712070050,上海,7397545307,李荣明51020,太磨叽了，直接轰炸过去就是了。,1
1712072229,浙江,2836402041,李无不答,使劲带节奏，,1
1712048791,陕西,1279863641,李宪顺xa,编剧被甩了几条街。,1
1711481279,广东,1566224590,李心汉,老美,1
1712066637,河南,6865526227,李爷无为,以色列干的？丧心病狂了,1
1711821913,福建,7905966048,李元卿LYQ,以色列怕谁呀？联合国都照杀，中东唯一霸主。,1
1711483029,四川,7457605566,理塘丁老爷,为啥第一消息都是外媒放出来,1
1711669828,加拿大,1559700953,历山大叔,長得像日本鬼子！,1
1712157636,上海,1771192071,丽仁股份,简直是恶霸，原来是背后有人撑腰啊，难怪胆子这么大，我看大家还是远离江西，注意安全吧,1
1705750827,云南,5213366462,良桥有孟,哈哈哈哈哈哈能不能敬业点儿多演几天啊,1
1712061126,广东,7203716520,梁上春燕归,想拉美国下水，拉不了，老美还投了弃权票，这次就玩个大点的，看老美来不来,1
1712059642,广东,7292713912,两块钱一个肉包,老马不是说过资本家甚至连吊死自己的绞索都可以卖么，更别提那还是根吊死别人的绞索。,1
1712066722,重庆,5957564858,亮力而行793,支持以色列的多吧？都要负责？怎么负责？多说都是口嗨！干就完了！,1
1712046612,河北,2528852371,邻居小王的爸爸,以色列这是要与全球为敌呀,1
1705750421,四川,7468209237,林妙妙的_林喵喵,演戏唱双簧呢,1
1712075714,安徽,6447498301,林允儿的前男友,伊朗没有防空吗？,1
1712049863,北京,7879764226,灵符葱,死赖到底，拒不承认，这将是美国的后续动作。老一套了。,1
1705855131,湖北,1526304107,灵山般若,这个双簧演得好！哈哈哈哈,1
1711483869,北京,1794242355,凌峰拂晓忘云泥,这年代能存活的恐怖组织必然有幕后黑手，错综复杂，国际地位是拼出来的，靠大哥是不成的。,1
1712063668,广东,3828161422,凌天魂隐,有期望是好事，但期望越大，失望越大，我跟你说过很多次，做人要脚踏实地！呐！这里有一份洗厕所的工作，你先做着！,1
1711491974,江苏,6444859163,菱形guang,与俄罗斯的如出一辙的恐袭，是巧合吗，美国？,1
1711962578,浙江,6579593454,零陵上将军邢道荣szh,投降光荣，为什么要反抗呢？反抗了就要死这么多人，我们喜欢汪精卫,1
1712066897,广西,1164134802,另存为___,中东战争要升级了,1
1712052141,新疆,2092014637,另起炉灶重开世界,开打吧,1
1712070425,陕西,2694540963,刘工的欢乐生活,还能咋办，再升一遍黑旗呗,1
1712055879,四川,5530239910,刘开富士,伊朗这都不还手？我看不下去了,1
1712065175,江苏,1783927381,-流波将月去-,回复@狂小狗good萌小萌:他有个屁大的，自己内部系统被渗透成筛子了，从苏莱曼尼到科学家，哪一次不是手术刀式的精准切割，将军集团几乎团灭，伊朗首要任务是内部肃清，否则这种渗透程度根本起不了多大波澜，自己内部就不是钢板一块。,1
1712047567,福建,6760092745,琉球战士1,犹太人渣魔鬼！,1
1705755670,福建,7755280638,鎏鎏岁月,你俩就演吧,1
1712160686,北京,6525344059,六尺一丈埋白骨,一般春天的时候不会打仗的，因为要春耕。都是秋后收完了粮食，然后立刻开战。,1
1712073106,黑龙江,7014706390,六等小站,伊朗需要核武器,1
1711955803,黑龙江,7517740677,六月的铃兰,别说乌克兰了，你看看西方怎么撺掇同一个国家的香港敌对大陆的，到最后发展成暴乱，,1
1711479907,上海,6110070702,龙爸麒麟祥,一切以人民日报通稿为准，叼盘你确定有此事发生？,1
1708974494,辽宁,6470866966,龙果小仙女,得白血病直接屠了日本，还要什么赔偿了。//@满脑子奇怪想法的死变态:好简单的事，现在开始，全球所有白血病患者集体起诉日本就是。（之前有个集体患病者同时起诉一家公司环境污染案并且胜诉）,1
1712052020,山东,5294391408,龙小萱M,想看到两亿战争,1
1712074627,黑龙江,7890981914,娄兰llll,此生希望能看到以色列被灭国，巴勒斯坦建立属于自己的主权国家,1
1712061254,浙江,7863253369,楼梯达人,支持以色列,1
1711369040,湖北,6724738729,卢克索2023,参考葡京2000年上台前后，大鹅遭到的恐袭。葡京要瞌睡，恐怖分子递枕头，比较复杂,1
1712070410,河南,5486037603,鲁广磊,就是要拉你们下水,1
1712079892,山东,7819356747,鲁西花园,假的吧油价才多少钱，卖给中国也没便宜多少，再有三倍利润，俄罗斯的成本价都维持不了吧,1
1712064559,湖北,1607314353,鲁艺兵,美国是最罪恶之源！,1
1711656303,山东,1911984573,鲁子牛V,和这种人做朋友，还巴铁，自己也不是什么好东西,1
1712067791,湖北,5918048055,陆地东风海底巨浪,哦豁？美国情报局竟然失灵了 看来方向不对，例如换个方向，去另外一个战场，那美国鼻子老灵了,1
1705755895,天津,7821543896,录取我看群里说我可是具体,一人打了美国一巴掌，然后握手言和,1
1712074639,山东,2000999205,禄图子,这条微博应该4月1号发，今天有点晚了,1
1712075859,宁夏,1352695243,碌碌_82240,“给我二十年还你一个强大俄罗斯”是你吹的nb吧，你咋不说也是被????逼得吹牛逼,1
1711207945,加拿大,1883753254,路戈_Luke,告诉他八嘎牙路贴灭，就说他的美国爸爸说的。看他能咋的，一国的讨吃货还是头一次见,1
1712079665,浙江,7883098756,路遥知马力202311,伊朗是大军阀，哈马斯是小军阀,1
1712078453,湖南,6373566411,麓山游子,以色列背后有美国，伊朗背后呢,1
1711658962,浙江,7835109664,论坛讨论员,巴基斯坦居然还留有印度的无耻癖好？,1
1712043754,四川,1777473563,罗ruiqi,正面战场打不赢，就搞恐袭呵呵,1
1712062739,北京,1135753333,罗塞特哒哟,犹太人不是个东西，但评论给希特勒招魂实在是太逗了，希特勒又不是只去鱿，干的坏事太多了。希望多点鱿去地狱陪他。,1
1712017506,陕西,7103294297,罗善好诗,从安史之乱幽云十六州被丢弃，但明朝再追回来，啥不多四百多年，还是归于中华，从汉朝唐西域再到清朝收复新疆，也差不多一千年，现在还是归于中华。所以现在那些黄鹅，真的丢仙人,1
1712048012,江苏,2663315303,罗夏丿守望者,以色列这么牛逼？,1
1712074437,广东,7474392539,逻辑投资深圳哥,感觉伊朗最近几年成了软柿子！随便捏。,1
1712070614,江苏,3970273473,落坨翔子不用纸尿裤,堂堂美帝变得如此胆小如鼠了,1
1711702018,河南,6563141467,落雨轩2009,胡叼盘的后台是谁？一手遮天啊,1
1711385102,,3613537570,吕梁中院,#专家称俄罗斯成了反恐的洼地#【全球锐评莫斯科恐袭①：谁干的？#俄罗斯恐袭几个嫌疑人谁最可疑#？】相比美国和欧盟，俄罗斯就成了反恐的洼地。俄乌冲突牵扯了俄罗斯太多的精力，消耗了大量的安全资源，而且安全漏洞层出不穷。此外，巴以冲突也是这次袭击的导火索。,1
1711242344,湖北,3270534904,旅立的小雨,缺颗氢弹,1
1711221478,北京,2054474073,绿色微尘2008,鬼子你你妈喊你回家吃饭呢，无耻的鬼子，当年鬼子有上百万的鬼子还没有被消灭呢！！！这不就是漏网的鬼子。。。。。,1
1712053670,福建,1821768670,绿色心情88,弹药？不说别的，一战时期，不说英法德奥俄，就意大利这种的一个月能生产150万发炮弹，现在整个北约为了100万发炮弹吵了一年了，凑齐一半了没？,1
1711666858,江苏,7462287122,绿水长流淌,这个狗杂,1
1712090382,北京,6585925703,绿叶素荣_纷其可喜兮,这一路上就没个雷达发现？！,1
1712046629,天津,1106017603,绿茵场上的舞者,大国出兵，军事打击以色列????。,1
1712165659,湖北,3255727524,麻辣表哥,智障,1
1712048152,北京,3780418067,麻辣老头不忽悠,俾路支的背后金主是美印，我想这都不算什么秘密了吧,1
1712075139,江苏,7809157345,马帮得儿,伊朗和哈马斯有关系吗？,1
1711220286,辽宁,1988675497,马到成功骏马腾飞,我就问一句，我国核武器此时不用更待何时！等着长毛吗！！！,1
1712061572,内蒙古,1803822891,马丁龙猪,看看看看，有钱就是牛逼,1
1705755647,河北,1681145522,马哈哈哈哈哈哈哈哈哈哈哈哈哈马,这。。。。能不能演的真一点,1
1712021481,浙江,6347754723,马小花Maer39,男人，狗改不了吃屎。但是一手拿枪一手抱女人，貌似个男人都不弱。前几天，哈马斯62岁领导哈尼亚老头子刚刚娶了位28岁貌美如花的新娘。唉，在加沙巴勒斯坦民众的葬礼上难得的喜事啊……不会是哈尼亚想为加沙难民冲喜吧？哈哈，为难了领导哈尼亚哦,1
1705252911,四川,6178680089,玛戈姬搬镯,台湾最新的人均GDP超越了日本，日子红红火火，居然想去解救人家？真不知咋想的,1
1712076107,福建,3294993811,买合圈大好,真主党与加沙南北对进，夹击以色列！,1
1711897163,广东,5759434419,买它包里卡,??一直没立威，霉果想抽谁抽谁，它们p也不敢放…,1
1712073757,江苏,1799812297,麦门在逃青花椒风味小龙虾只因堡,犹太人口数量已经到了历届临界点,1
1712076374,湖南,1799871447,麦莎同学,以色列该死。,1
1712052475,北京,5539094377,麦野上的星川,之前美国炸了伊朗将军之后不还说要报复美国呢吗，先把这个兑现了呗,1
1711130703,陕西,7872958430,卖萌的本杰明,日本这个国家真的早点毁灭吧,1
1712071440,山东,6098568938,满目星河是理想,不会第三次世界大战了吧,1
1712045354,广东,1744803767,满牛牛歌,伊朗????，看你的啦,1
1712069722,浙江,7886993889,满庭凉露木樨稠,波斯自己的战机不行没法报复,1
1712076850,北京,1684752701,曼纳庄园,对流氓就要用流氓用的方法,1
1712070031,广东,6408223923,漫画大电影,对不起，告诉你一下：我把你拉黑了。,1
1712076850,江苏,7405087537,漫漫是个乖宝宝,赶紧干美国,1
1712015194,广东,2448314692,漫漫亦曼曼kk,真真丧尽天良,1
1711113651,湖北,6870423886,漫游的木头人,我已经预感到人类是什么原因导致灭亡的了。,1
1712055834,江苏,3181091934,漫游老翁,疯狂了,1
1712075999,山西,1264692654,慢吞吞的王叔叔,这个鬼地方炸平吧，随便扔群鸡在这里繁衍生息都比他们强。,1
1712057448,江苏,6353227103,芒果街上的树,不仅炸了伊朗使馆，还炸了一个慈善组织，里面有澳大利亚人，波兰人。。。,1
1711653468,北京,7822954977,盲流儿-超生游击队,陈旧腐朽！,1
1712158187,陕西,2140223004,猫宁张姐,不是呀，我们十万子弟兵准备好去救援啦啦,1
1712079121,安徽,3763059834,毛豆土豆aaa蕾,以后会越来越常见,1
1710071320,湖北,5510515947,毛子莲藕汤,怕个唧吧，该吃吃该喝喝,1
1712042722,山西,2415783497,冒蓝火嘚加特林,S3要开始了,1
1711233108,湖北,2875159274,懋栗,祸害人类的日本确得不到全世界人民的惩罚，真是天理难容！最可气的是我国还向日本开放我们天宫家圆，真是难以理解！,1
1712068437,江苏,6514539583,么么梨酱儿,伊朗的下一步作法也就是攻击美国大使馆,1
1712061289,浙江,5863555030,没截止日期,作死……,1
1712047263,安徽,3225365134,没落心情_111,这算侵略吗？,1
1712051025,江苏,7761613670,没尾巴的兔子200206,你别怂，得干啊,1
1712023946,广东,3808640333,没有犯二都死,2300万，干干净净才是最好的,1
1712064508,上海,6039103892,没有头发惹,伊朗看来也就是个嘴把式，还是不敢直接下场@,1
1705759634,韩国,5376509744,梅林没頭发,哈哈哈哈哈，演双簧呢,1
1712054418,广东,6764516669,每天被饿醒醒,以色列后面有个好大儿给他撑腰,1
1708041114,广东,6117951558,每天只睡25小时,按日本这几年的尿性，如果他们故意的肯定不止排十几吨水，这特么的看都不够看，那如果真就排了十几吨我是坚定认为他们就是忘记关了,1
1711225364,黑龙江,7392199022,美丽的景军,舟山的渔场要被污染了，这将是重大损失呀。败家的小日本，害自己就算了，要让世界替他买单，太可恶了。,1
1712086191,辽宁,5619059562,美美美的冰淇淋,夭寿啦，帝国都沦落到山上打游击啦,1
1712048561,湖南,5975412552,美少女风云-186,生活腐化而已，贪了多少？不查查？敢上前线有担当！,1
1712054634,广西,5495205818,萌瓜MC,绿了这么多战友，怕是没到前线就被自己人毙了,1
1712050703,河北,1990150763,萌萌哒瑶瑶瑶,中东围列，干丫的,1
1705759133,江西,5458349683,萌芽_sprout,好歹演久一点过个个把月再合好啊??,1
1712056803,广西,2176649741,猛犸过周末,以纳坏事做绝,1
1712076108,重庆,6506231386,猛士斯特,他们赚了天下财富代价是大量人死亡，他们以为还能赚下去,1
1712043239,江苏,6449102285,梦回吹角连营童鞋,中东小霸王 说打谁就打谁,1
1712043227,云南,6485810120,梦境已去,犹纳,1
1711830742,福建,1568760044,梦可敌国,演员斯基,1
1711205307,中国,6558870929,梦里荒芜岁月,好想揍死那些小日子,1
1711552112,广东,1708487935,梦里天空有星河,你不是吵吵着取消各种安检制度么，你怎么提前预判的，是境外有人让你吹什么风么,1
1712063322,广西,7565588680,梦之旅人198401,等待希望黎巴嫩正主党出击，伊拉克和叙利亚民兵出击,1
1712016829,河南,3018925235,梦中我是天神,俄罗斯坐地吸土,1
1712055043,江苏,5896803374,迷彩派,中东小霸王。,1
1712091915,四川,1700788847,迷迷胡胡,这要是毛子 那不得闹到联合国去,1
1712090134,上海,1686465695,迷你世界aa,饿粉这嘴,1
1712080477,广东,2102415637,米高佐治7,制裁你，把生意留给自己。,1
1712070039,天津,1183615924,米兰眼神,伊朗还能忍多久,1
1711999160,江苏,1798407912,米洛夫斯基_mI,@以色列驻华使馆 牲口国家,1
1712073267,河北,7755033920,米塞斯的凝视,烧一壶又一战封神了。,1
1712080331,辽宁,1116605051,----觅----,你别过来啊,1
1712068468,广东,6663462331,蜜蜂家护,你的预测基本不大靠谱啊,1
1712050317,广东,6663462331,蜜蜂家护,支持以色列都是些什么样的人渣？,1
1712151346,湖北,6175894892,蜜之源0909,违建拆完再发一个通报哈！履职不到位人员处理完也再发一个通报哈！,1
1712070704,湖北,1751359660,眠后醉-醉后绵,狗以,1
1705757466,广东,6984760650,面包今天喝生椰抹茶拿铁了吗,应该有高国指点。。。,1
1712061841,江苏,2779662175,喵了个咪的脑壳疼,打他爹,1
1712059714,安徽,6538795872,淼哥6538795872,支持警告美国佬！,1
1712073663,广东,3163905717,乜代葱丝,人狠话不多,1
1712078534,云南,2703286993,蔑道者,又开始造谣了，但凡能找到一点能沾边的证据，也就不会随便上个图了,1
1712073399,河南,6109845505,民声嘹亮,是的，国际角力，实力才是最重要的。什么国际法、外交公约，什么国际规则和秩序，在强大的实力面前，可怜的狠。以色列如此，俄罗斯亦如此，美国更是如此。网络上整日呼喊所谓“国际公平正义”、“国际规则秩序”的，醒醒吧！伪善、伪正义，都是可笑的！国家实力、民众团结，第一位！“中国发展优先”！,1
1712071187,上海,1494895712,闵行爱和平,既然是做梦，不如梦想一下年轻人疯狂结婚疯狂生孩子,1
1705755892,重庆,7798131383,名字懒嘀想啦,演技流于表面，略显浮夸了呀，这才过了几天。。。,1
1711822458,重庆,1045944273,明白做人开心做事,小日本全部消灭不可惜……必须杀光小日本。,1
1711482984,辽宁,1029824953,明道子曰,外部势力就是西方势力的政客！,1
1712046607,湖北,6346876193,明枫暗柳-,作死,1
1712090929,河北,5656549853,洺河渡口,大学生∶哥们长点眼，OK？,1
1711986650,四川,3294420260,摩卡味鸡翅,无人机部队是时候飞出去练练了,1
1711783295,黑龙江,6534906914,摩天岭海东青,你评论区乌友（网络反华势力）不少啊！,1
1712158404,山东,2127765437,摩托车丢了,要说房东没有恶势力撑腰，不知道多少群众信,1
1712073110,江苏,3409047770,魔鬼逼肉人_,鹰酱：嘤嘤嘤。,1
1705667570,青海,7427889179,魔鬼毁灭者,美国在马绍尔群岛进行了近百次核爆实验，但是公知说，马绍尔群岛的空气和水依然香甜,1
1711983005,上海,2099574244,陌上花正好,好几次了，能不能加大反恐力度,1
1711485081,河南,1696983604,陌上青禾,利益之争！,1
1712071820,辽宁,5153516542,陌小渡2,乌军这能赢么？都肾虚了,1
1705754775,重庆,2460430410,陌子默_612,虎头蛇尾了点哈，不得不多等两天嘛。,1
1712047328,北京,2049981281,莫干山水,制造恐袭的杂碎，必须消灭。,1
1712154984,陕西,7803649480,莫斯特就挺无语,先查一查有没有利益输送呗,1
1711532331,北京,6484761696,莫谈国事三秒三菩提,离谱他妈给离谱开门！离谱到家了。,1
1712152585,北京,1686751641,墨含锋,村委负责人和当时出警、协调租户赔偿四千元的警员就不受一点处分？,1
1712071487,天津,2049365717,墨水空间,一个精神病患者的心声,1
1712080236,山东,1287373200,眸纯黑山羊,犹太人真是世界上的搅屎棍,1
1712052370,安徽,1932515473,谋事在人竹丝湖,希望伊朗能进行绝对的反击，真的令人震惊！,1
1705756026,四川,6895749565,缪缪憨憨,这演技，绝对可以横扫世界上所有的奖项啦！所有奖杯你俩都可以拿回家啦！,1
1712062378,广东,3741013945,某一热心网友,以色列最喜欢搞偷袭了，伊朗要打必须就下狠手。,1
1712075935,宁夏,5487807148,木村拖债_,梦还是你会梦,1
1711610866,海南,7736402791,木棉花向往星辰大海,中华民族之耻辱,1
1712072582,福建,3889873466,木木成林6,钩鱼？,1
1712086529,湖南,7333942229,木栖201704,原来国内这么多??,1
1705751566,陕西,7655210701,木容桥,这次两个演员都很到位，演技一流,1
1712076515,四川,1438014291,木易几点了,这种犹太人真的是人间恶魔,1
1712062382,云南,1381818102,木易字旁,《吻别》,1
1712057224,重庆,1838317064,目視今朝,即便报复绝对不会明着报复，现在伊朗学了东方神秘大国什么东西，定力之强前所未见，跟东大一样,1
1712072637,安徽,5344910292,目送拂晓之车,它们哪天再“误炸”一次中国大使馆我都不意外，一定要警惕。,1
1712070949,北京,1413645865,幕末剑心,科大 我觉的我们这些乌友们应该顶上去，应该有人带领我们真刀实枪的支持乌克兰。科大，你说呢？,1
1712075048,福建,6189416747,慕容三十30,犹太恶魔是不是想挑起世界大战，利用血祭来复活他们的魔神啊？,1
1712073020,广东,1421247667,慕于茶,以色列比纳党要残忍多了,1
1711483539,河南,7285506239,慕雨08782,“毒试卷”《杜鹃花落》问题，你怎么看？,1
1711398099,山东,7574097907,暮溪和,不能一个氢弹炸过去吗,1
1712046619,浙江,2661153473,穆花生,唯恐天下不乱,1
1712075715,河南,7497160390,穆清911,印度神牛不是白牛吗,1
1712080137,重庆,5217216861,那年nice的夏天,满手鲜血也敢说自己没杀人的,1
1712063899,上海,7437241839,那外面在下雨,以色列已经毫无底线了,1
1712051523,辽宁,1105235415,那一年春夏秋冬都很冷,轰炸大使馆，没有武德啊！,1
1711992758,江苏,7715039319,那一眼挚爱万年,巴基斯坦人是靠不住的，真是逆天，中国跟一个扶弟魔一样,1
1711958844,江苏,2092111683,纳尼亚么,不卖钩子哪来的钱,1
1712049675,四川,2044060664,奶茶甜品我的爱,犹太人灭绝吧,1
1712080164,黑龙江,7891464019,奶油板丽_,“有的。但是我感觉日本的便利店种类还是稍微比韩国丰富一些的，当然在韩国的便利店也很不错”,1
1712075795,海南,5273113561,奶油色山茱萸,以色列是想把美国拖下水把中东演变成集团对抗开始三战吗？,1
1712082512,四川,7823928146,男人本色-1987,确定是预测？而不是幻想！,1
1712067238,上海,3968687322,南城渔舟,嘴炮……估计之后就是直呼一声以色列，然后往空建筑射几枚导弹……对内对外都有交代……,1
1712065469,北京,1425305404,南方亮不亮,很清楚的是，阿拉伯国家顶多当个搅屎棍，指望他们团结起来不可能,1
1712072919,北京,1425305404,南方亮不亮,让你们知道什么叫人类犹太爹,1
1712080276,河南,3122161962,南枫荆,以色列和伊朗都想拉美国下场中东,1
1708256144,青海,6819150042,南風過境不與你,五常是拿拳头说话的，这几个国家有什么属于自己的拳头？,1
1712056405,江苏,3881663269,南京激扬,以色列非要三战？,1
1712078766,广西,5264764890,南景律,isis:必须要相信，这是我干的！,1
1712057026,四川,5746176174,南桥信使,感觉犹太佬没吃药又出来疯了,1
1712068196,广西,2406334793,南山东篱悟渡,让报复来得更猛烈些吧！打破旧世界！,1
1711483115,广东,7846294310,脑袋被母猪踢了,太可恶了，对待恐怖势力绝不手软！,1
1705897056,福建,1791287512,讷子乐乐,朝鲜的这次试验不是“水下核爆炸”，而是“水下核武器系统”试验。是一次很普通的武器系统测试，并不是“核爆炸”。北棒要真进行核爆炸，南棒和他美爹还不剑拔弩张！请问，全世界哪个机构探测到了核爆震动。别把无知当个性。,1
1712149973,陕西,6510069584,嗯哼哼YY丶,村委会不是说不存在不合理嘛,1
1705755522,江苏,5953904073,嗯娜是我呀,背后有高人指点，但是咱就是说演技还可以再好一点,1
1712068490,江苏,6519251152,尼嗑北剋,越往后看越扯,1
1711016522,浙江,6232887352,泥贝壳,干死鬼子,1
1712157218,浙江,5702364500,你掉的是金好评还是银好评,这类事情店面租客、房屋租客都有可能被割过一刀、被爆出来的也就这一件事；应该刑罚处理为好；可惜公安立场是嫌案件太多,1
1712154061,上海,6638277507,你都关注李春姬了我让让你吧,哈哈哈还牛逼吗？看着就老不死的一脸坏相,1
1711205088,河南,6156472258,你略什么略,尼玛,1
1712072838,湖南,2030160221,你们也是来冲浪的吗,老胡说得好！,1
1712052577,湖北,1735428837,你是阿跑跑,重新定义自愿,1
1712077860,湖北,5288758773,你是毒Q_569,纳粹,1
1712078432,广西,2637184165,你是人间四月fafa,以色列能不能消停点，美国都弃权了，还到处作乱,1
1712063152,江苏,5634748556,你特喵的说谁是小个子,打起来，打起来,1
